pjtn_yesterday_pjtn_max_value,pjtn_yesterday_pjtn_min_value,pjtn_yesterday_pjtn_median_value,pjtn_yesterday_pjtn_average_value,pjtn_yesterday_pjtn_event_count,pjtn_yesterday_pjtn_event_max_value,pjtn_yesterday_pjtn_event_median_value,pjtn_yesterday_pjtn_event_average_value,sigma_yesterday_sigma_max_value,sigma_yesterday_sigma_min_value,sigma_yesterday_sigma_median_value,sigma_yesterday_sigma_average_value,sigma_yesterday_sigma_event_count,sigma_yesterday_sigma_event_max_value,sigma_yesterday_sigma_event_median_value,sigma_yesterday_sigma_event_average_value,thy_resv_yesterday_thy_resv_median_value,thy_resv_yesterday_thy_resv_average_value,thy_resv_yesterday_thy_resv_high_var,swrd_yesterday_swrd_trip_count,temp_yesterday_temp_max_value,temp_yesterday_temp_min_value,temp_yesterday_temp_median_value,temp_yesterday_temp_average_value,dqi_yesterday_dqi_max_value,dqi_yesterday_dqi_min_value,dqi_yesterday_dqi_median_value,dqi_yesterday_dqi_average_value,hvv_yesterday_hvv_max_value,hvv_yesterday_hvv_min_value,hvv_yesterday_hvv_median_value,hvv_yesterday_hvv_average_value,wndw_yesterday_wndw_max_value,wndw_yesterday_wndw_min_value,wndw_yesterday_wndw_median_value,wndw_yesterday_wndw_average_value,jitter_event_60m_15v_count,jitter_60m_15v,no_jitter_60m_count,no_jitter_60m_15v,jitter_event_60m_20v_count,jitter_60m_20v,jitter_event_120m_15v_count,jitter_120m_15v,jitter_event_120m_20v_count,jitter_120m_20v,jitter_event_180m_15v_count,jitter_180m_15v,jitter_event_180m_20v_count,jitter_180m_20v,timestamp
2.76297,0,0.248592,0.096010345,0,2.13685425,2.00614525,2.001201012,0.201774,0.0331725,0.13971,0.109041191,147,0.201774,0.13971,0.144979463,4,4,0,1,"(75,80]","(55,60]","(60,65]","(60,65]",16,0,16,15.74863834,22.8125,0.3075,20.9025,20.89630221,105.542,102.683,103.7975,103.9792622,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/13/16
3.05538,0,0.256243,0.10396616,0,2.13685425,2.00614525,2.001201012,0.197194,0.0457926,0.144707,0.114275474,151,0.197194,0.144707,0.146844159,4,4,0,0,"(80,85]","(50,55]","(60,65]","(60,65]",16.5,15.5,15.5,15.71628859,20.91,20.895,20.9025,20.90363805,105.256,102.347,103.516,103.5420471,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/14/16
2.30619,0.0439453,0.259984,0.105815564,0,2.13685425,2.00614525,2.001201012,1.125378143,0.043911064,0.131907768,0.099656048,59.10714286,1.125378143,0.131907768,0.160890598,4,4,0,0,"(70,75]","(55,60]","(60,65]","(60,65]",16.5,15.5,16,15.78346801,20.9275,20.895,20.9025,20.90311219,104.575,101.94,103.908,103.7496659,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/15/16
0.529172,0.0439453,0.259984,0.103688112,0,2.13685425,2.00614525,2.001201012,1.125378143,0.043911064,0.131907768,0.099656048,59.10714286,1.125378143,0.131907768,0.160890598,4,4,0,0,"(70,75]","(55,60]","(60,65]","(60,65]",16,14.5,15.5,15.65621126,20.91,20.895,20.9025,20.90322506,104.48,101.744,103.439,103.2329522,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/16/16
0.801927,0,0.256243,0.101375483,0,2.13685425,2.00614525,2.001201012,1.125378143,0.043911064,0.131907768,0.099656048,59.10714286,1.125378143,0.131907768,0.160890598,4,4,0,1,"(75,80]","(55,60]","(60,65]","(65,70]",25.5,0,16,15.7714736,21.2625,0.01,20.9025,20.75120667,105.513,95.0792,103.749,103.5256927,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/17/16
0.421509,0.0439453,0.256243,0.100373851,0,2.13685425,2.00614525,2.001201012,0.121414,0.119481,0.121414,0.1204475,1,0.121414,0.121414,0.121414,4,4,0,0,"(65,70]","(55,60]","(60,65]","(60,65]",16.5,15.5,16,15.77972028,20.91,20.8675,20.9025,20.90364924,105.784,103.153,104.0935,104.3399678,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/18/16
4.44934,0,0.248592,0.094076033,0,2.13685425,2.00614525,2.001201012,0.124113,0.039616,0.124113,0.06842978,1,0.124113,0.124113,0.124113,4,4,0,1,"(65,70]","(55,60]","(60,65]","(60,65]",17,0,15.5,15.6875,20.91,0.005,20.9,20.38337017,105.789,94.7673,103.8015,102.8899035,0,0,22,1,0,0,0,0,0,0,0,0,0,0,10/19/16
0.301274,0,0.230442,0.086562494,0,2.13685425,2.00614525,2.001201012,0.215461,0.0421953,0.1299215,0.097067502,62,0.215461,0.1299215,0.137349629,4,4,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",16.5,15,16,15.79225023,20.915,20.8975,20.9025,20.9034456,106.471,103.025,104.295,104.6187021,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/20/16
0.473305,0,0.201383,0.079536035,0,2.13685425,2.00614525,2.001201012,0.171109,0.0480414,0.1277445,0.090341326,40,0.171109,0.1277445,0.133459675,4,4,0,0,"(70,75]","(50,55]","(55,60]","(55,60]",16.5,14.5,16,15.76631344,20.9125,20.895,20.9025,20.90414163,106.519,103.34,104.589,104.8448366,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/21/16
0.2915,0,0.206122,0.078168416,0,2.13685425,2.00614525,2.001201012,0.17103,0.0404397,0.128675,0.095497981,37,0.17103,0.128675,0.134844757,4,4,0,0,"(70,75]","(45,50]","(50,55]","(55,60]",28.5,15.5,16,15.80225282,21.09,20.895,20.9025,20.90223902,105.906,102.775,104.122,104.3167008,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/22/16
0.435036,0,0.228347,0.126090029,19,0.435036,0.383106,0.380167105,0.166411,0.0373454,0.128957,0.09138636,41,0.166411,0.128957,0.13440822,4,4,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",16.5,15,15.5,15.4397541,20.91,20.8825,20.9,20.90026515,105.618,102.085,103.57,103.8524162,5,1,19,1,5,1,3,1,2,1,2,1,2,1,10/23/16
1.82994,0,0.224078,0.088566909,0,2.13685425,2.00614525,2.001201012,0.160385,0.0331725,0.12961,0.097738392,93,0.160385,0.12961,0.132019602,4,4,0,0,"(75,80]","(45,50]","(55,60]","(55,60]",16,15.5,16,15.87474798,20.915,20.895,20.9025,20.90341868,104.898,103.126,103.894,103.8948427,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/24/16
8.1306,0,0.224078,0.09414883,1,8.1306,8.1306,8.1306,0.162967,0.0543224,0.12947,0.10100191,79,0.162967,0.12947,0.133118,4,4,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",16.5,14.5,16,15.85197368,20.9125,20.8775,20.9025,20.90343732,105.216,93.3102,103.845,103.4468049,0,0,23,1,0,0,0,0,0,0,0,0,0,0,10/25/16
0.530993,0,0.236653,0.0944793,0,2.13685425,2.00614525,2.001201012,0.1945,0.0481785,0.133232,0.105518713,79,0.1945,0.133232,0.137286013,4,4,0,2,"(70,75]","(50,55]","(55,60]","(60,65]",21.5,0,16,15.84431138,20.9075,0.0025,20.9,16.98920744,104.593,93.3515,103.52,99.56429476,0,0,14,1,0,0,0,0,0,0,0,0,0,0,10/26/16
0.277935,0,0.244677,0.09250841,0,2.13685425,2.00614525,2.001201012,0.181268,0.0497939,0.133914,0.103755633,93,0.181268,0.133914,0.136577935,4,4,0,1,"(75,80]","(50,55]","(60,65]","(60,65]",19.5,0,16,15.72420886,20.9075,0.0025,20.9025,19.38241389,104.34,92.5465,103.49,100.7889919,0,0,23,1,0,0,0,0,0,0,0,0,0,0,10/27/16
5.67303,0,0.244677,0.108559484,7,5.67303,4.76173,4.778725714,0.35646,0.0320219,0.136849,0.107726364,95,0.35646,0.136849,0.142350958,4,4,0,1,"(75,80]","(50,55]","(60,65]","(60,65]",16,0,15.5,15.22111759,20.9075,0.0025,20.9025,19.27198165,104.255,92.6056,103.378,100.0374361,2,1,22,1,0,0,1,1,0,0,1,1,0,0,10/28/16
0.716726,0,0.240698,0.106464663,0,2.13685425,2.00614525,2.001201012,0.201886,0.0446257,0.136993,0.096426777,95,0.201886,0.136993,0.139558684,4,4,0,1,"(80,85]","(50,55]","(60,65]","(60,65]",16,0,15,15.24039022,20.9125,0.01,20.9025,20.59586183,105.097,92.6173,103.681,102.1417778,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/29/16
2.89473,0.0439453,0.259984,0.111757717,1,0.33178,0.33178,0.33178,2.48059,0.0311873,0.135493,0.107575665,55,2.48059,0.135493,0.1822292,4,4,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",15.5,0,15.5,15.20835609,20.905,0.0025,20.9025,19.8648476,103.562,91.7875,92.91985,96.60493103,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/30/16
0.322931,0.0439453,0.240698,0.105829482,0,2.13685425,2.00614525,2.001201012,0.185529,0.0512299,0.139285,0.100975602,129,0.185529,0.139285,0.140032403,4,4,0,0,"(70,75]","(50,55]","(60,65]","(60,65]",15.5,14.5,15,15.21716241,20.91,20.885,20.9025,20.9024545,104.24,102.48,103.297,103.347384,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/31/16
1.5428077,0,0.326894817,0.135167723,12.93333333,1.409445474,0.800877158,0.827574233,0.185529,0.0512299,0.139285,0.100735089,129,0.185529,0.139285,0.140032403,4,4,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",15.5,14.5,15,15.21716241,20.91,20.885,20.9025,20.9024545,104.24,102.48,103.297,103.347384,0,0,24,1,0,0,0,0,0,0,0,0,0,0,10/31/16
0.897389,0,0.248592,0.109056215,1,0.499123,0.499123,0.499123,0.341597,0.0543527,0.137459,0.107405834,182,0.341597,0.137459,0.141369247,4,4,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",15.5,14.5,15,15.24108775,20.9075,20.8775,20.9025,20.9019175,104.573,102.159,102.905,103.165678,0,0,24,1,0,0,0,0,0,0,0,0,0,0,11/1/16
0.586304,0.0439453,0.263672,0.113966886,3,0.475341,0.284798,0.346024667,0.206009,0.0538652,0.138573,0.105155232,151,0.206009,0.138573,0.142504152,4,4,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",15.5,14,15,14.92464399,20.9075,20.89,20.9,20.90141008,105.11,102.122,103.18,103.3934916,0,0,24,1,0,0,0,0,0,0,0,0,0,0,11/2/16
1.07014,0.0439453,0.267309,0.109411194,1,0.435036,0.435036,0.435036,0.238444,0.0265473,0.144317,0.107139613,128,0.238444,0.144317,0.148819742,4,4,0,0,"(70,75]","(50,55]","(55,60]","(55,60]",15.5,4,15,14.7122316,20.9125,19.2125,20.9,20.90071096,105.079,102.447,103.533,103.7030966,0,0,24,1,0,0,0,0,0,0,0,0,0,0,11/3/16
1.74236,0.0439453,0.244677,0.11760048,5,1.74236,0.402765,0.6795522,0.17184,0.0320219,0.1366465,0.085098912,28,0.17184,0.1366465,0.137871821,4,4,0,1,"(65,70]","(45,50]","(55,60]","(55,60]",16.5,0,15,14.87312221,20.91,0.0025,20.9025,20.298968,105.21,91.6404,103.378,99.50695572,1,1,13,1,1,1,1,1,1,1,1,1,0,0,11/4/16
0.639853,0.0439453,0.3431775,0.131142248,9,0.639853,0.465073,0.480206778,18.2613,0.0453222,0.1399605,0.1771855,42,18.2613,0.1399605,0.569363619,4,4,0,2,"(65,70]","(35,40]","(50,55]","(50,55]",21,0,15,14.98095238,20.91,0.0025,20.9025,20.00630152,105.008,91.3693,103.5025,99.82259293,2,1,14,1,2,1,1,1,1,1,1,1,1,1,11/5/16
0.489354,0.0439453,0.380578,0.110310053,3,0.489354,0.481397,0.473685333,0.168348,0.0438431,0.134663,0.088655426,73,0.168348,0.134663,0.135984356,4,4,0,1,"(70,75]","(35,40]","(45,50]","(50,55]",15.5,0,15,15.06534653,20.9125,0.0025,20.9025,19.99553087,105.034,92.0941,103.453,102.3511771,0,0,22,1,0,0,0,0,0,0,0,0,0,0,11/6/16
1.95939,0.0439453,0.2466345,0.106133934,0,1.409445474,0.800877158,0.827574233,0.170837,0.0421953,0.139586,0.090369301,32,0.170837,0.139586,0.139891625,4,4,0,1,"(60,65]","(50,55]","(55,60]","(55,60]",15.5,0,15,15.02780136,20.9175,0.0025,20.905,20.02492406,105.257,92.1357,103.581,99.46761536,0,0,15,1,0,0,0,0,0,0,0,0,0,0,11/7/16
0.462993,0.0439453,0.256243,0.112381625,2,0.367673,0.3609855,0.3609855,17.35,0.0362705,0.137014,0.175534754,39,17.35,0.137014,0.578448949,4,4,0,1,"(60,65]","(50,55]","(55,60]","(55,60]",16.5,0,15.5,15.47771953,20.91,0.0025,20.905,19.96128439,105.811,92.1942,104.174,100.853062,1,1,16,1,0,0,0,0,0,0,0,0,0,0,11/8/16
1.68145,0,0.267309,0.103128213,1,1.68145,1.68145,1.68145,0.188561,0.040926,0.145465,0.089797416,51,0.188561,0.145465,0.145148529,4,4,0,2,"(65,70]","(40,45]","(50,55]","(50,55]",27.5,0,15.5,15.42595363,20.91,0.0025,20.9025,19.8176821,105.285,88.9851,103.5895,99.73881622,0,0,20,1,0,0,0,0,0,0,0,0,0,0,11/9/16
0.458803,0,0.334678,0.108531256,0,1.409445474,0.800877158,0.827574233,0.358609,0.0324312,0.1355585,0.08950126,72,0.358609,0.1355585,0.141657958,4,4,0,1,"(65,70]","(40,45]","(45,50]","(50,55]",16.5,0,15.5,15.60996241,20.9125,0.2825,20.9025,20.89567896,105.751,103.076,104.148,104.3393707,0,0,24,1,0,0,0,0,0,0,0,0,0,0,11/10/16
5.20636,0.0439453,0.307617,0.110624651,0,1.409445474,0.800877158,0.827574233,0.19603,0.0373454,0.1393475,0.084204415,60,0.19603,0.1393475,0.14216425,4,4,0,0,"(65,70]","(45,50]","(50,55]","(50,55]",16.5,15,16,16.21926714,20.9075,20.895,20.9025,20.90369143,105.349,102.972,104.246,104.2974287,0,0,24,1,0,0,0,0,0,0,0,0,0,0,11/11/16
5.20636,0.0439453,0.277935,0.113015476,0,1.409445474,0.800877158,0.827574233,0.179351,0.0453222,0.140778,0.086279905,54,0.179351,0.140778,0.142355889,4,4,0,0,"(60,65]","(35,40]","(45,50]","(45,50]",16.5,15.5,16,16.24341463,20.92,20.8125,20.905,20.90549553,105.576,103.479,104.074,104.3212356,0,0,24,1,0,0,0,0,0,0,0,0,0,0,11/12/16
0.485392,0.0439453,0.294794,0.104234119,0,1.409445474,0.800877158,0.827574233,0.357431,0.0353964,0.140416,0.086461914,47,0.357431,0.140416,0.147564106,4,4,0,0,"(60,65]","(35,40]","(40,45]","(45,50]",16.5,15.5,16.5,16.24810476,20.9125,20.895,20.905,20.90455497,105.638,103.05,103.9775,104.1511108,0,0,24,1,0,0,0,0,0,0,0,0,0,0,11/13/16
0.521822,0.0439453,0.301274,0.100857879,0,1.409445474,0.800877158,0.827574233,0.188141,0.0362705,0.1424095,0.082969297,46,0.188141,0.1424095,0.14190887,4,4,0,0,"(60,65]","(45,50]","(50,55]","(50,55]",16.5,15.5,16,16.11212976,20.91,20.895,20.9025,20.90244018,105.01,102.996,103.803,103.9096749,0,0,24,1,0,0,0,0,0,0,0,0,0,0,11/14/16
0.493285,0.0439453,0.2915,0.101188707,0,1.409445474,0.800877158,0.827574233,0.214508,0.0380452,0.1481155,0.084379043,54,0.214508,0.1481155,0.150817204,4,4,0,0,"(60,65]","(45,50]","(50,55]","(50,55]",16.5,15.5,16,16.13659555,20.9075,20.8975,20.9025,20.90200765,104.89,103.059,103.762,103.9011133,0,0,24,1,0,0,0,0,0,0,0,0,0,0,11/15/16
2.10525,0,0.3375385,0.110342571,4,0.378032,0.3307375,0.33275175,0.237029,0.034833,0.145624,0.084356038,53,0.237029,0.145624,0.149075604,4,4,0,0,"(60,65]","(45,50]","(50,55]","(50,55]",16.5,15.5,16,16.01891892,20.9075,16.84,20.9,20.89891073,104.808,102.295,103.5,103.5475228,1,1,23,1,0,0,1,1,0,0,0,0,0,0,11/16/16
0.885473,0,0.439453,0.183240181,13,0.885473,0.581342,0.587961846,0.348254,0.0457926,0.146324,0.091421009,27,0.348254,0.146324,0.153645593,4,4,0,1,"(60,65]","(35,40]","(50,55]","(45,50]",16,0,15.5,15.02169421,20.9025,0,20.9,17.90082814,104.463,90.5567,92.99405,97.09408139,3,1,9,1,3,1,2,1,2,1,1,1,1,1,11/17/16
0.793453,0,0.361045,0.201572561,41,0.793453,0.506802,0.481258463,0.187368,0.0353964,0.142962,0.081315807,32,0.187368,0.142962,0.143769125,4,4,0,3,"(60,65]","(35,40]","(50,55]","(45,50]",17,0,16,16.0015873,24.195,0,20.8975,18.23252487,104.736,90.4678,102.517,98.49000325,11,1,14,1,8,1,6,1,4,1,3,1,3,1,11/18/16
0.672234,0,0.256243,0.103113661,0,1.409445474,0.800877158,0.827574233,0.197547,0.0457926,0.141539,0.088029707,37,0.197547,0.141539,0.143237108,4,4,0,1,"(60,65]","(35,40]","(45,50]","(45,50]",16.5,0,16,15.78657834,20.9075,0.0025,20.9,19.71157006,103.796,91.2456,102.902,98.93690653,0,0,16,1,0,0,0,0,0,0,0,0,0,0,11/19/16
0.602548,0.0439453,0.267309,0.102834929,0,1.409445474,0.800877158,0.827574233,0.286825,0.0435413,0.14121,0.086477935,47,0.286825,0.14121,0.151171362,4,4,0,0,"(65,70]","(35,40]","(45,50]","(45,50]",16,15.5,16,15.75874303,20.905,20.89,20.9,20.90108287,104.154,102.487,103.205,103.2636587,0,0,24,1,0,0,0,0,0,0,0,0,0,0,11/20/16
0.587948,0.0439453,0.4110695,0.170974399,34,0.587948,0.4660815,0.446718088,0.306024,0.0426229,0.145343,0.087898242,69,0.306024,0.145343,0.148057203,4,4,0,0,"(55,60]","(40,45]","(45,50]","(50,55]",16,15.5,16,15.78157711,20.9125,20.8825,20.8975,20.89850392,104.631,101.961,103.0725,103.2096154,9,1,14,1,7,1,5,1,3,1,3,1,2,1,11/21/16
0.642865,0.0439453,0.4110695,0.179411456,40,0.642865,0.4281775,0.442060425,0.28261,0.0338732,0.145759,0.085460458,69,0.28261,0.145759,0.149175304,4,4,0,0,"(55,60]","(35,40]","(45,50]","(45,50]",16,15.5,16,15.79288321,20.905,20.8875,20.8975,20.89709438,104.234,101.67,102.7385,102.9046458,10,1,13,1,10,1,6,1,5,1,3,1,3,1,11/22/16
3.06768,0,0.307617,0.128696983,13,3.06768,0.473305,0.638232462,0.232415,0.0380452,0.143169,0.084651272,56,0.232415,0.143169,0.146216714,4,4,0,3,"(50,55]","(35,40]","(40,45]","(40,45]",21,0,16,15.75956802,24.285,0.0075,20.9,20.6554344,104.91,93.6949,103.031,102.874656,3,1,21,1,3,1,2,1,2,1,1,1,1,1,11/23/16
0.976733,0.0439453,0.456693,0.233858454,53,0.976733,0.557603,0.554094811,0.279183,0.0324312,0.149401,0.094769703,69,0.279183,0.149401,0.153256,4,4,0,1,"(60,65]","(45,50]","(45,50]","(50,55]",16.5,0,16,15.784,21.1625,0.0675,20.895,20.83306895,103.759,98.3587,102.05,102.1863718,14,1,10,1,12,1,7,1,7,1,5,1,5,1,11/24/16
0.642865,0.0439453,0.450305,0.230820124,62,0.642865,0.453499,0.470330532,0.302078,0.0446257,0.1419725,0.093375225,74,0.302078,0.1419725,0.150093135,4,4,0,0,"(65,70]","(55,60]","(55,60]","(55,60]",16,15.5,16,15.76844373,20.91,20.77,20.8925,20.86076075,103.463,100.828,102.0375,102.1324587,16,1,8,1,15,1,8,1,8,1,6,1,5,1,11/25/16
0.481397,0.0439453,0.288169,0.097432468,0,1.409445474,0.800877158,0.827574233,0.285639,0.0353964,0.148293,0.087438118,65,0.285639,0.148293,0.156388969,4,4,0,0,"(60,65]","(55,60]","(60,65]","(60,65]",16,15.5,15.5,15.69027688,20.7725,20.765,20.77,20.76919277,103.247,99.9521,102.339,102.3135233,0,0,24,1,0,0,0,0,0,0,0,0,0,0,11/26/16
10.4788,0,0.328857,0.097626374,2,10.4788,5.703434,5.703434,0.237902,0.0457926,0.146864,0.08978062,45,0.237902,0.146864,0.150452133,4,4,0,1,"(60,65]","(40,45]","(50,55]","(50,55]",17,0,16,15.73691589,20.7725,0.0025,20.77,19.21998454,103.852,91.5892,102.197,100.1764983,0,0,24,1,0,0,0,0,0,0,0,0,0,0,11/27/16
0.450305,0.0439453,0.288169,0.09845645,0,1.409445474,0.800877158,0.827574233,1.412038467,0.044531647,0.14300865,0.098233448,63.33333333,1.412038467,0.14300865,0.175290458,4,4,0,0,"(55,60]","(45,50]","(45,50]","(50,55]",16.5,15.5,15.5,15.54545455,20.7825,20.755,20.77,20.76993161,103.853,101.849,102.5,102.6763459,0,0,24,1,0,0,0,0,0,0,0,0,0,0,11/28/16
0.894155,0.0439453,0.412244,0.228503338,41,0.894155,0.630734,0.572532073,0.157294,0.157294,0.157294,0.157294,1,0.157294,0.157294,0.157294,4,4,0,0,"(60,65]","(45,50]","(45,50]","(50,55]",16,15,15.5,15.57921039,20.775,20.7575,20.7675,20.76831173,103.629,100.679,102.401,102.2605647,11,1,13,1,9,1,5,1,5,1,3,1,3,1,11/29/16
1.10127,0,0.465073,0.236564808,60,1.10127,0.474323,0.5384725,0.244451,0.0491273,0.154911,0.093862387,68,0.244451,0.154911,0.160978779,4,4,0,0,"(65,70]","(45,50]","(50,55]","(55,60]",16,13,15.5,15.42625369,24.205,20.7475,20.7675,20.76781037,103.479,100.385,101.791,101.9280942,15,1,9,1,15,1,8,1,7,1,5,1,5,1,11/30/16
1.572510176,0,0.4255835,0.193206406,49.35294118,1.339338313,0.430346313,0.454799692,0.244451,0.0491273,0.154911,0.093862387,68,0.244451,0.154911,0.160978779,4,4,0,0,"(60,65]","(55,60]","(55,60]","(55,60]",16,13,15.5,15.42625369,24.205,20.7475,20.7675,20.76781037,103.479,100.385,101.791,101.9280942,0,0,9,1,0,0,0,0,0,0,0,0,0,0,11/30/16
6.07352,0,0.5134265,0.298089803,57,6.07352,0.491324,0.585099789,0.211895,0.039616,0.158454,0.090284318,59,0.211895,0.158454,0.160122983,4,4,0,4,"(55,60]","(45,50]","(50,55]","(50,55]",17.5,0,15.5,15.53844011,20.7825,0.0025,20.765,20.06213244,103.914,81.5905,101.234,97.81726284,16,1,1,1,12,1,9,1,7,1,6,1,6,1,12/1/16
0.567899,0,0.426066,0.155949395,28,0.567899,0.383073,0.395981643,0.232422,0.0404397,0.140733,0.089081312,52,0.232422,0.140733,0.14573975,4,4,0,1,"(55,60]","[30,35]","(45,50]","(40,45]",30,0,15.5,15.70210598,20.7725,0,20.7675,19.64132803,103.909,91.7739,102.294,99.31679718,9,1,2,1,0,0,5,1,0,0,4,1,0,0,12/5/16
1.37851,0,0.5181045,0.222100514,70,1.37851,0.477368,0.507955414,0.261651,0.0481443,0.148117,0.095157391,74,0.261651,0.148117,0.156538149,4,4,0,1,"(55,60]","(50,55]","(35,40]","(35,40]",16.5,0,16,15.83071841,20.775,0.2925,20.7675,20.71961065,104.048,91.69,102.206,100.6529486,18,1,6,1,7,1,9,1,4,1,6,1,2,1,12/6/16
1.0193,0.0439453,0.552384,0.238216905,70,1.0193,0.5515085,0.536974429,0.432049,0.0467545,0.154543,0.101837477,81,0.432049,0.154543,0.171429593,4,4,0,0,"(55,60]","(50,55]","(35,40]","(35,40]",16,15,16,15.78181042,20.78,20.755,20.7675,20.76680438,103.65,101.357,102.186,102.367185,19,1,5,1,11,1,10,1,6,1,6,1,3,1,12/7/16
0.644365,0,0.4492,0.152052588,53,0.644365,0.390594,0.410901585,0.284123,0.0446257,0.149076,0.088142027,56,0.284123,0.149076,0.158153625,4,4,0,1,"(75,80]","(45,50]","(55,60]","(55,60]",16,0,15.5,15.70221239,20.7875,0.0325,20.77,20.67554358,104.222,99.0184,102.836,102.9572323,12,1,11,1,0,0,7,1,0,0,5,1,0,0,12/8/16
0.768729,0.0621481,0.430574,0.16162532,86,0.768729,0.405156,0.429141267,0.314399,0.0432373,0.145665,0.090788282,70,0.314399,0.145665,0.159965743,4,4,1,0,"(70,75]","(45,50]","(55,60]","(55,60]",16,0,16,15.77958388,20.7925,20.415,20.7725,20.77255898,104.801,103.238,103.685,103.7906844,23,1,1,1,0,0,12,1,0,0,8,1,0,0,12/9/16
0.538218,0.0439453,0.395508,0.165379821,94,0.538218,0.3637095,0.380219404,0.219251,0.0435413,0.139586,0.085517557,50,0.219251,0.139586,0.14777146,4,4,0,0,"(75,80]","(45,50]","(55,60]","(60,65]",16,15.5,15.5,15.74441687,20.78,20.7725,20.7725,20.77363877,104.454,102.604,103.4335,103.5005847,24,1,0,0,0,0,12,1,0,0,8,1,0,0,12/10/16
0.69761,0.0439453,0.430574,0.172869996,95,0.69761,0.395508,0.409542947,0.287113,0.0410868,0.140651,0.084502324,59,0.287113,0.140651,0.149766034,4,4,0,0,"(85,90]","(40,45]","(60,65]","(60,65]",16,15.5,15.5,15.73817346,20.78,20.7675,20.7725,20.77174701,104.21,102.451,103.486,103.3939382,24,1,0,0,0,0,12,1,0,0,8,1,0,0,12/11/16
0.804331,0,0.430574,0.163231237,82,0.804331,0.393059,0.413253549,0.330595,0.0481785,0.145761,0.087598549,66,0.330595,0.145761,0.153260015,4,4,0,0,"(90,95]","(45,50]","(70,75]","(70,75]",16,15.5,16,15.76513267,20.785,20.76,20.77,20.77035556,104.041,102.656,103.267,103.3230405,21,1,4,1,0,0,11,1,0,0,7,1,0,0,12/12/16
0.596103,0.0439453,0.3918265,0.142635892,27,0.510598,0.354298,0.373311037,0.298353,0.0480414,0.145581,0.091531618,57,0.298353,0.145581,0.160144772,4,4,0,0,"(90,95]","(50,55]","(70,75]","(70,75]",16,15.5,16,15.79431988,20.7825,20.765,20.77,20.77019307,104.276,102.851,103.272,103.4162696,7,1,17,1,0,0,3,1,0,0,2,1,0,0,12/13/16
5.53903,0.0439453,0.397942,0.147711201,35,5.53903,0.388114,0.554280971,0.34663,0.0522495,0.143804,0.092356021,61,0.34663,0.143804,0.160172082,4,4,0,0,"(90,95]","(50,55]","(75,80]","(70,75]",16,15.5,15.5,15.74707317,20.785,20.7625,20.7725,20.77161819,104.529,102.775,103.479,103.5240993,9,1,14,1,0,0,5,1,0,0,3,1,0,0,12/14/16
0.510598,0.0439453,0.296423,0.121190901,1,0.458803,0.458803,0.458803,0.214739,0.039616,0.1403395,0.083698806,42,0.214739,0.1403395,0.148277786,4,4,0,0,"(90,95]","(50,55]","(60,65]","(65,70]",16,15.5,15.5,15.72887558,20.7775,20.77,20.7725,20.77234424,103.692,101.023,102.641,102.5961716,0,0,24,1,0,0,0,0,0,0,0,0,0,0,12/15/16
5.16596,0,0.288169,0.114989323,0,1.339338313,0.430346313,0.454799692,18.1863,0.0353964,0.144855,0.173793794,51,18.1863,0.144855,0.501448471,4,4,0,1,"(80,85]","(50,55]","(60,65]","(65,70]",16,0,15.5,15.69721968,20.7825,0.14,20.7725,20.74357494,103.387,100.582,102.6125,102.5393356,0,0,24,1,0,0,0,0,0,0,0,0,0,0,12/16/16
0.63531,0.0439453,0.388114,0.166096569,25,0.63531,0.473305,0.48235708,0.701017,0.0435413,0.146664,0.089830178,63,0.701017,0.146664,0.15746446,4,4,0,0,"(80,85]","(50,55]","(55,60]","(60,65]",16,15,16,15.80194175,20.7725,20.75,20.77,20.76789234,103.334,100.902,102.1095,102.0686875,7,1,17,1,5,1,3,1,3,1,2,1,2,1,12/17/16
0.732715,0.0439453,0.456693,0.237434281,58,0.732715,0.497181,0.495320362,0.242856,0.0453586,0.150403,0.091881171,52,0.242856,0.150403,0.158710327,4,4,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",16,15.5,16,15.85287611,20.77,20.76,20.7675,20.76630811,103.229,100.311,101.4405,101.6486891,15,1,9,1,14,1,8,1,7,1,6,1,4,1,12/18/16
