"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"122",1.86599,0.0621481,0.191553,0.127094325,0,1.241664045,0.49168975,0.546130057,0.14226,0.0718052,0.14226,0.0910711,1,0.14226,0.14226,0.14226,6,6,0,0,"(80,85]","(50,55]","(55,60]","(60,65]",22.5,0.5,19,18.8952381,24.7,9.9375,21.5475,21.54217184,107.671,103.138,105.637,105.7723567,0,0,19,1,0,0,0,0,0,0,0,0,0,0,2015-05-03
"125",4.99065,0,0.175781,0.111833307,1,4.99065,4.99065,4.99065,82.9519,0.0835418,0.122913,3.718813302,23,82.9519,0.122913,3.726005739,6,6,0,0,"(75,80]","(45,50]","(55,60]","(60,65]",41.5,0,19,19.04299848,21.28,0.2225,20.6025,20.53208695,105.92,92.7146,102.394,102.9842984,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-05-06
"126",0.605744,0.0439453,0.175781,0.11317456,0,1.241664045,0.49168975,0.546130057,27.98361195,0.052671109,0.488716295,4.213656735,3.045454545,27.98361195,0.488716295,4.580441738,6,6,1,1,"(70,75]","(45,50]","(50,55]","(55,60]",20.5,0,19,18.63789869,20.6275,0,20.6025,20.40789982,105.134,92.9899,102.669,100.7306764,0,0,16,1,0,0,0,0,0,0,0,0,0,0,2015-05-07
"142",1.85353,0,0.186444,0.12514585,1,0.825657,0.825657,0.825657,0.173683,0.0498168,0.173683,0.06863716,1,0.173683,0.173683,0.173683,6,6,0,1,"(70,75]","(55,60]","(55,60]","(60,65]",32,0,19,15.29460581,21.8925,0.245,21.5575,21.4608389,105.816,93.9737,104.961,104.6246676,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-05-23
"144",0.670796,0.0439453,0.170199,0.109015815,0,1.241664045,0.49168975,0.546130057,27.98361195,0.052671109,0.488716295,4.213656735,3.045454545,27.98361195,0.488716295,4.580441738,6,6,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",20,17.5,19,19.06593407,21.58,21.5025,21.5575,21.55750549,106.477,103.007,104.562,104.5649466,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-05-25
"145",0.704497,0.0439453,0.175781,0.113905311,0,1.241664045,0.49168975,0.546130057,0.175158,0.0608408,0.175158,0.097342925,1,0.175158,0.175158,0.175158,6,6,0,0,"(80,85]","(50,55]","(60,65]","(60,65]",21,17.5,19,19.1954933,21.5925,21.5175,21.5575,21.55729963,106.644,102.889,104.4255,104.4355468,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-05-26
"146",1.77258,0,0.175781,0.115858526,0,1.241664045,0.49168975,0.546130057,27.98361195,0.052671109,0.488716295,4.213656735,3.045454545,27.98361195,0.488716295,4.580441738,6,6,1,2,"(80,85]","(50,55]","(55,60]","(60,65]",31.5,0,0.5,4.210721868,21.84,0.0025,21.5575,21.10096752,106.21,90.6544,103.87,99.8535678,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-05-27
"148",0.716726,0.0439453,0.164428,0.109850452,0,1.241664045,0.49168975,0.546130057,0.12988,0.0802565,0.128568,0.099003538,2,0.12988,0.128568,0.128568,6,6,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",20,18.5,19,18.9822695,21.585,21.5425,21.5575,21.5583643,107.659,104.648,105.574,105.9545572,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-05-29
"149",1.76111,0.0439453,0.170199,0.110535449,0,1.241664045,0.49168975,0.546130057,0.129497,0.0495667,0.1288625,0.084021888,2,0.129497,0.1288625,0.1288625,6,6,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",22.5,0.5,19,18.88227147,23.46,14.8575,21.5575,21.55767205,107.476,103.735,105.5175,105.7219343,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-05-31
"150",1.928949824,0,0.415046118,0.361417354,19.41176471,2.018878231,0.515790692,0.611536642,0.129497,0.0495667,0.1288625,0.084021888,2,0.129497,0.1288625,0.1288625,6,6,0,0,"(80,85]","(50,55]","(60,65]","(60,65]",22.5,0.5,19,18.88227147,23.46,14.8575,21.5575,21.55767205,107.476,103.735,105.5175,105.7219343,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-05-31
"151",1.70029,0,0.170199,0.106306968,0,2.018878231,0.515790692,0.611536642,0.120511,0.0522512,0.120511,0.079629033,1,0.120511,0.120511,0.120511,6,6,0,1,"(85,90]","(55,60]","(60,65]","(60,65]",22,0,19,15.44467641,21.5675,0.015,21.5575,21.3325546,107.685,94.0548,104.9805,104.892081,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-06-01
"152",0.618365,0.0439453,0.175781,0.114713234,0,2.018878231,0.515790692,0.611536642,79.73390886,38.41428066,79.66787207,52.17485054,2.571428571,79.73390886,79.66787207,79.68602417,6,6,0,0,"(80,85]","(50,55]","(60,65]","(60,65]",20,18.5,19,18.99637681,21.575,21.5475,21.5575,21.55840154,108.059,104.445,105.745,106.010762,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-06-02
"154",1.31028,0.0439453,0.181191,0.118153123,0,2.018878231,0.515790692,0.611536642,0.121895,0.059999,0.1215755,0.083710233,2,0.121895,0.1215755,0.1215755,6,6,0,0,"(85,90]","(50,55]","(60,65]","(60,65]",20.5,1,19,18.94973545,21.6225,19.2625,21.5575,21.55741939,108.069,102.516,105.136,105.2276198,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-06-04
"157",0.730074,0.0439453,0.196529,0.135181008,0,2.018878231,0.515790692,0.611536642,576.685,0.051533,576.685,192.2645198,1,576.685,576.685,576.685,6,6,0,0,"(85,90]","(55,60]","(65,70]","(65,70]",20,15.5,19,18.93353474,21.84,21.795,21.8125,21.8125808,108.977,105.338,106.339,106.7035075,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-06-07
"164",0.743183,0,0.196529,0.136168995,2,0.743183,0.472283,0.472283,79.73390886,38.41428066,79.66787207,52.17485054,2.571428571,79.73390886,79.66787207,79.68602417,6,6,1,1,"(85,90]","(45,50]","(65,70]","(65,70]",87,0,18.5,17.83587786,21.825,0,21.8125,21.64791597,108.21,70.2252,94.412,95.85864272,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2015-06-14
"168",2.600306808,0,0.374354615,0.234675889,87.03846154,2.600306808,0.474592615,0.543300839,1.04028,1.04028,1.04028,1.04028,1,1.04028,1.04028,1.04028,10,9,1,0,"(90,95]","(60,65]","(70,75]","(70,75]",0.5,0,0,0.136363636,0.005,0,0,0.000856481,97.2342,-226352,93.8813,68.06400405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
"195",2.049407545,0,0.331409318,0.223121461,79.90909091,2.049407545,0.314406909,0.34904045,0.631703,0.0553963,0.175336,0.146709631,65,0.631703,0.175336,0.195489385,6,6,0,1,"(85,90]","(60,65]","(65,70]","(70,75]",19,0,13.5,13.03425064,22.045,0.375,21.855,21.76297194,108.371,97.5916,106.459,106.6166529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-07-31
"248",4.733940926,0,0.531361778,0.265464253,86.7037037,4.733940926,0.42258463,0.617464713,0.621119,0.127478,0.2612105,0.240445199,158,0.621119,0.2612105,0.275371158,6,6,0,0,"(65,70]","(40,45]","(50,55]","(55,60]",17,1,15,14.75793559,21.8175,3.49,21.7975,21.79047103,107.579,103.359,104.9715,105.2634936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-31
"276",5.041526316,0,0.513309553,0.302954615,67.15789474,5.007842105,0.483208,0.799629065,0.153439,0.0945141,0.1268675,0.12024794,46,0.153439,0.1268675,0.128746348,8,8,0,0,"(60,65]","(40,45]","(50,55]","(50,55]",22.5,0,20.5,20.66367011,21.6225,0.86,21.6,21.57310622,104.211,100.742,102.1965,102.3761902,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2015-11-30
"296",7.260587391,0,1.024599478,0.311689083,71,7.147434348,0.855302043,1.172026614,0.189217,0.189217,0.189217,0.189217,1,0.189217,0.189217,0.189217,8,8,0,1,"(65,70]","(40,45]","(50,55]","(50,55]",0,0,0,0,0.0325,0.005,0.0175,0.017717391,85.3945,75.5073,76.452,77.82167421,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016-01-04
"323",0.530993,0.0439453,0.288169,0.123807064,3,0.530993,0.236653,0.326133333,0.172048,0.0632929,0.129489,0.097488706,20,0.172048,0.129489,0.1332617,3,3,0,0,"(70,75]","(45,50]","(50,55]","(55,60]",19.5,17.5,18.5,18.54850618,21.0675,21.04,21.0575,21.05800848,105.28,102.61,103.726,103.8347325,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-02-04
"326",4.71445,0,0.224078,0.118128472,0,2.660522696,0.396434348,0.569736608,0.168818,0.0461423,0.1306285,0.102959796,52,0.168818,0.1306285,0.132768019,3,3,0,0,"(75,80]","(45,50]","(55,60]","(60,65]",24,1,18,18.57415808,23.1625,21.0325,21.06,21.06220093,106.383,103.012,104.0255,104.3691907,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-02-07
"327",0.462993,0.0439453,0.215287,0.120924306,0,2.660522696,0.396434348,0.569736608,0.161422,0.0512299,0.1281505,0.099590791,42,0.161422,0.1281505,0.130655738,3,3,0,0,"(75,80]","(55,60]","(60,65]","(60,65]",23.5,17,18,18.25484168,21.075,21.05,21.0625,21.06210218,106.832,103.036,104.4195,104.6604091,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-02-08
"332",0.651814,0.0621481,0.206122,0.119784829,2,0.651814,0.6465875,0.6465875,7.091412704,0.058317144,0.158109889,0.649555356,30.88888889,7.091412704,0.158109889,1.007479249,3,3,0,2,"(70,75]","(40,45]","(50,55]","(55,60]",26.5,0,0.5,11.43998651,21.1425,0.005,21.1325,19.40322311,106.491,92.3584,103.745,99.78601979,0,0,14,1,0,0,0,0,0,0,0,0,0,0,2016-02-13
"333",0.388114,0.0439453,0.191553,0.101086183,0,2.660522696,0.396434348,0.569736608,7.091412704,0.058317144,0.158109889,0.649555356,30.88888889,7.091412704,0.158109889,1.007479249,3,3,0,0,"(75,80]","(40,45]","(50,55]","(55,60]",24,21.5,22,22.28990025,21.1475,21.12,21.13,21.13101435,106.792,103.16,104.359,104.6827744,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-02-14
"334",0.365037,0.0439453,0.175781,0.110426715,0,2.660522696,0.396434348,0.569736608,0.124326,0.0677465,0.123738,0.08523362,2,0.124326,0.123738,0.123738,3,3,0,0,"(75,80]","(40,45]","(50,55]","(55,60]",23.5,22,22.5,22.6252692,21.145,21.125,21.1325,21.1344461,107.013,103.418,104.649,105.0781446,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-02-15
"346",4.07579,0.0439453,0.228347,0.112000074,1,0.792235,0.792235,0.792235,0.185167,0.055523,0.126486,0.089670507,12,0.185167,0.126486,0.137569417,3,3,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",22,17,18,18.34432718,20.92,0.0075,20.9125,20.53977568,106.527,92.896,104.436,104.2894521,0,0,23,1,0,0,0,0,0,0,0,0,0,0,2016-02-27
"347",0.469208,0.0439453,0.196529,0.100946379,0,2.660522696,0.396434348,0.569736608,0.194883,0.0564651,0.1450745,0.089660183,8,0.194883,0.1450745,0.150373,3,3,0,0,"(65,70]","(45,50]","(50,55]","(50,55]",18.5,16.5,17.5,17.48688047,20.9275,20.9025,20.9125,20.91241642,105.961,102.672,104.179,104.3267147,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-02-28
"348",0.407532,0.0439453,0.196529,0.106035434,0,2.660522696,0.396434348,0.569736608,0.1993,0.0538652,0.169988,0.09013084,11,0.1993,0.169988,0.160882727,3,3,0,0,"(70,75]","(40,45]","(50,55]","(50,55]",19,17,18,17.99723522,20.9275,20.9,20.91,20.91224051,106.592,103.128,104.143,104.4862752,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-02-29
"349",2.2316892,0,0.288254733,0.161026045,58.43333333,1.995759556,0.577616111,0.688024203,0.1993,0.0538652,0.169988,0.09013084,11,0.1993,0.169988,0.160882727,3,3,0,0,"(75,80]","(50,55]","(50,55]","(55,60]",19,17,18,17.99723522,20.9275,20.9,20.91,20.91224051,106.592,103.128,104.143,104.4862752,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2016-02-29
"350",0.423793,0.0439453,0.33755,0.104574174,0,1.995759556,0.577616111,0.688024203,0.193806,0.0497939,0.165377,0.088162331,13,0.193806,0.165377,0.158230538,3,3,0,0,"(70,75]","(55,60]","(60,65]","(60,65]",18.5,17,18,17.77635432,20.9325,20.8975,20.9125,20.91266362,106.384,103.324,104.574,104.7354156,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-03-01
"353",4.37648,0.0439453,0.256243,0.093001252,0,1.995759556,0.577616111,0.688024203,0.196911,0.0613889,0.129008,0.100690705,77,0.196911,0.129008,0.139366468,3,3,0,0,"(60,65]","(50,55]","(55,60]","(55,60]",16,14,16,15.90193966,20.83,20.8025,20.815,20.81388951,103.964,102.56,103.1275,103.1512919,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-03-04
"354",6.0258,0,0.357013,0.090071412,0,1.995759556,0.577616111,0.688024203,0.198038,0.067258,0.126168,0.097200581,55,0.198038,0.126168,0.134195818,3,3,0,0,"(65,70]","(50,55]","(55,60]","(55,60]",17,15.5,16,16,20.83,20.795,20.8125,20.81276872,103.248,101.147,102.66,102.5227574,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-03-05
"380",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.267112,0.0637277,0.130116,0.103188696,66,0.267112,0.130116,0.147018348,3,3,0,0,"(70,75]","(55,60]","(55,60]","(60,65]",36,0.5,16,16.04500993,24.2175,3.7875,20.81,20.80772633,105.642,96.4655,103.2645,103.5042401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-31
"381",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.203156,0.0605235,0.133777,0.102263687,88,0.203156,0.133777,0.14276575,3,3,0,0,"(60,65]","(50,55]","(55,60]","(55,60]",17,15,16,16.1712652,20.82,20.7975,20.8125,20.8117797,105.493,101.85,103.292,103.4431823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-01
"382",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.210507,0.0597835,0.137318,0.104613346,87,0.210507,0.137318,0.14764569,3,3,0,1,"(70,75]","(50,55]","(50,55]","(55,60]",21.5,0.5,16,17.37986315,21.1275,0.01,20.81,20.67200529,106.753,93.4997,103.5885,103.9855813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-02
"383",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.20206,0.059424,0.1393285,0.105558841,96,0.20206,0.1393285,0.14991049,3,3,0,0,"(65,70]","(50,55]","(55,60]","(55,60]",21.5,19.5,20.5,20.3245897,21.125,21.085,21.1125,21.11414648,106.588,103.389,104.235,104.78824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-03
"384",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,43.3573,0.0598937,0.135563,1.141375619,63,43.3573,0.135563,1.524622381,3,3,0,1,"(75,80]","(45,50]","(50,55]","(55,60]",23.5,0,20,18.73525786,21.9375,0.0075,21.11,19.955549,106.672,91.0881,103.791,102.0681274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-04
"385",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.338635,0.055523,0.133914,0.101157334,57,0.338635,0.133914,0.151901491,3,3,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",26,0.5,20,20.13415948,21.7775,15.845,21.115,20.97866102,107.571,99.6773,104.5715,104.8674736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-05
"386",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.211476,0.0543527,0.133851,0.100090239,58,0.211476,0.133851,0.144789638,3,3,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",21,19.5,20,20.20598439,21.13,21.105,21.115,21.11611274,108.248,103.195,105.203,105.5270528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-06
"387",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.212223,0.0473153,0.149017,0.099061849,45,0.212223,0.149017,0.153568511,3,3,0,1,"(80,85]","(40,45]","(60,65]","(60,65]",24.5,0.5,20,20.16918429,21.14,0.0075,21.1175,20.70542148,108.039,93.5351,105.47,103.3452797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-07
"388",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.203855,0.0464716,0.1474625,0.102554238,66,0.203855,0.1474625,0.153816318,3,3,0,0,"(85,90]","(45,50]","(65,70]","(65,70]",21,19.5,20,20.19004304,21.125,21.105,21.115,21.11415893,106.035,103.496,104.7015,104.7414541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-08
"389",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.207407,0.0512299,0.153722,0.09759254,73,0.207407,0.153722,0.156397274,3,3,0,0,"(90,95]","(45,50]","(65,70]","(70,75]",21,19.5,20,20.19685684,21.145,21.1025,21.115,21.11439883,105.645,103.733,104.4665,104.535463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-09
"390",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.20362,0.0520915,0.1622755,0.099209376,70,0.20362,0.1622755,0.158106343,3,3,0,0,"(90,95]","(45,50]","(65,70]","(65,70]",21,19.5,20.5,20.31421199,21.1225,21.1025,21.1125,21.11226885,105.14,103.799,104.388,104.3783074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-10
"391",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.200356,0.0571615,0.1357285,0.099724709,66,0.200356,0.1357285,0.150340758,3,3,0,0,"(80,85]","(45,50]","(65,70]","(65,70]",21,19.5,20.5,20.27900763,21.12,21.0675,21.1125,21.11193466,105.506,103.491,104.311,104.4448969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-11
"392",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.198038,0.0579919,0.1297485,0.099248364,72,0.198038,0.1297485,0.142730181,3,3,0,0,"(80,85]","(55,60]","(60,65]","(65,70]",20.5,0.5,20.5,20.2883161,21.12,12.9725,21.1125,21.11004432,105.317,102.587,103.865,104.04769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-12
"393",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.208208,0.0432373,0.1288535,0.098661793,42,0.208208,0.1288535,0.14163281,3,3,0,1,"(70,75]","(55,60]","(55,60]","(60,65]",23.5,0,20.5,17.72583419,21.12,0.005,21.11,18.19430398,106.129,88.6901,103.328,99.92565899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-13
"394",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.221787,0.055996,0.131049,0.098605826,70,0.221787,0.131049,0.1436266,3,3,0,1,"(75,80]","(45,50]","(55,60]","(55,60]",21,0.5,20.5,20.25223102,21.1325,0.025,21.1125,21.00108784,105.955,97.8534,103.8885,104.1501768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-14
"395",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.205658,0.0523441,0.135054,0.099303465,63,0.205658,0.135054,0.146692794,3,3,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",21,19.5,20,20.14519926,21.125,21.09,21.1125,21.11242805,106.405,102.645,103.735,104.2800034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-15
"396",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.197638,0.0530946,0.134777,0.098436764,68,0.197638,0.134777,0.144614971,3,3,0,0,"(70,75]","(45,50]","(50,55]","(55,60]",20.5,19.5,20,20.12661031,21.125,21.1025,21.1125,21.11336364,107.467,102.944,104.73,105.0084328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-16
"397",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.204275,0.0453586,0.133282,0.101429396,75,0.204275,0.133282,0.145128107,3,3,0,0,"(75,80]","(40,45]","(55,60]","(55,60]",21,2,20,19.9903065,21.1525,2.0025,21.1175,21.10978976,108.003,103.523,105.265,105.5255492,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016-04-17
"398",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.209997,0.0464716,0.137231,0.098800778,67,0.209997,0.137231,0.151147701,3,3,0,1,"(65,70]","(45,50]","(55,60]","(55,60]",20.5,1,20,19.77681716,21.13,0.31,21.115,21.10941843,108.357,103.754,105.3185,105.772902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-18
"399",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.207986,0.0435413,0.1304875,0.093556971,46,0.207986,0.1304875,0.145096196,3,3,0,1,"(80,85]","(40,45]","(55,60]","(55,60]",22.5,0.5,20,19.62855741,21.1275,0.015,21.115,20.99673107,107.507,96.8148,105.1745,105.2462617,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2016-04-19
"400",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.218311,0.0481785,0.157703,0.096110761,37,0.218311,0.157703,0.158434216,3,3,1,5,"(80,85]","(45,50]","(55,60]","(60,65]",27.5,0,20.5,19.94654168,23.9875,0.01,21.11,20.48131345,107.335,93.1762,104.542,104.0331499,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2016-04-20
"401",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.199407,0.0481785,0.157755,0.094363929,51,0.199407,0.157755,0.155410039,4,3,0,0,"(80,85]","(45,50]","(55,60]","(60,65]",20.5,19.5,20,20.05188285,21.135,20.0225,21.115,21.11522622,106.238,103.254,104.766,104.9249233,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2016-04-21
"402",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.21716,0.0538652,0.153561,0.09975695,71,0.21716,0.153561,0.15628938,4,3,0,0,"(85,90]","(50,55]","(70,75]","(70,75]",21,19,20,20.18530161,21.125,20.74,21.115,21.1137401,105.739,102.388,103.8295,103.8546769,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2016-04-22
"403",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.197279,0.0503208,0.135188,0.100463486,77,0.197279,0.135188,0.147807922,4,3,0,0,"(80,85]","(45,50]","(60,65]","(60,65]",20.5,19.5,20,20.23695652,21.1225,21.1025,21.1125,21.11344839,106.638,103.04,104.2055,104.4765896,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2016-04-23
"404",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.196509,0.0510688,0.137041,0.097715968,79,0.196509,0.137041,0.147306924,4,3,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",21,4,20,20.16002136,21.125,4.8175,21.1125,21.11118265,106.502,103.666,104.5915,104.8515321,0,0,8,1,0,0,0,0,0,0,0,0,0,0,2016-04-24
"405",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.20645,0.0551954,0.141853,0.103455353,85,0.20645,0.141853,0.1489396,3,3,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",21,19.5,20,20.16909091,21.15,21.1025,21.115,21.11403888,106.351,102.707,103.8495,104.3265344,0,0,11,1,0,0,0,0,0,0,0,0,0,0,2016-04-25
"406",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.209116,0.0562311,0.129391,0.102017278,57,0.209116,0.129391,0.138773579,3,3,1,3,"(75,80]","(50,55]","(55,60]","(60,65]",32.5,0,20.5,20.2460116,21.1275,0.0025,21.11,20.71526933,106.008,93.7437,103.413,101.292078,0,0,10,1,0,0,0,0,0,0,0,0,0,0,2016-04-26
"407",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.208966,0.0548058,0.137034,0.106787096,38,0.208966,0.137034,0.147124237,4,3,0,7,"(70,75]","(50,55]","(55,60]","(55,60]",30.5,0,20.5,17.85595683,21.1175,0.005,21.11,16.86392119,106.394,92.4176,94.4778,97.92372826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-27
"408",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,1.04987,0.0538346,0.142317,0.154899836,17,1.04987,0.142317,0.201316,4,3,0,4,"(65,70]","(50,55]","(55,60]","(55,60]",26,0,21,17.886196,21.1125,0.005,21.1075,14.83404545,104.423,92.1366,94.43805,96.28464602,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2016-04-28
"409",2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,1.76403,0.0530946,0.1419215,0.108864562,74,1.76403,0.1419215,0.191863243,4,3,1,1,"(75,80]","(50,55]","(55,60]","(60,65]",26.5,0,20.5,20.61741472,21.13,0.0025,21.11,20.54731406,105.48,93.2617,103.9545,102.2385184,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2016-04-29
"411",4.0097615,0,0.52991275,0.255643442,23.45,3.827052421,1.444322526,1.580890003,0.204396,0.0616302,0.1338,0.103460111,27,0.204396,0.1338,0.147167148,3,3,0,2,"(80,85]","(50,55]","(55,60]","(60,65]",24,0,20.5,18.13605823,21.1275,0.005,21.11,13.027314,105.168,92.2429,94.3957,96.02123337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-30
