"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"18",0.57466,0.0439453,0.181191,0.098818612614794,0,7.220302,5.709844,5.7297796,0.181016,0.101079,0.142353,0.134696762032086,187,0.181016,0.142353,0.143568732620321,4.4468085106383,4.54545454545455,0,0,"(60,65]","(35,40]","(45,50]","(45,50]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.694,104.366,105.451,105.490458333333,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-01-23
"19",0.504893,0.0439453,0.158447,0.102843514964145,0,7.220302,5.709844,5.7297796,0.169973,0.100586,0.141497,0.134665750841751,198,0.169973,0.141497,0.143224797979798,4.4468085106383,4.54545454545455,0,0,"(70,75]","(40,45]","(45,50]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.405,104.402,105.339,105.512681018519,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-01-24
"20",0.559332,0.0439453,0.158447,0.102227701609905,0,7.220302,5.709844,5.7297796,0.234091,0.103384,0.142146,0.135117801587302,189,0.234091,0.142146,0.144391867724868,4.4468085106383,4.54545454545455,0,0,"(70,75]","(40,45]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.63,104.59,105.92,105.864110648148,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-01-25
"21",0.57466,0.0439453,0.164428,0.104387083211362,0,7.220302,5.709844,5.7297796,0.206569,0.105237,0.142403,0.136069617097701,232,0.206569,0.142403,0.143935715517241,4.4468085106383,4.54545454545455,0,0,"(65,70]","(35,40]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.539,104.484,106.017,105.848597569444,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-01-26
"22",0.555869,0.0439453,0.164428,0.106346742586894,0,7.220302,5.709844,5.7297796,0.289827,0.103473,0.14151,0.135934785602504,213,0.289827,0.14151,0.144571262910798,4.4468085106383,4.54545454545455,0,0,"(65,70]","(40,45]","(45,50]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.945,104.525,105.442,105.714441782407,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-01-27
"23",0.191553,0.0439453,0.164428,0.105135035788902,0,7.220302,5.709844,5.7297796,0.184421,0.103384,0.144395,0.136809004065041,205,0.184421,0.144395,0.145555146341463,4.4468085106383,4.54545454545455,0,0,"(70,75]","(50,55]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.771,103.971,106.2245,106.189126041667,0,0,15,1,0,0,0,0,0,0,0,0,0,0,2015-01-28
"25",8.76299,0,0.17299,0.110005593900938,1,8.76299,8.76299,8.76299,0.288188,0.105359,0.139871,0.133677602725367,159,0.288188,0.139871,0.143069842767296,4.4468085106383,4.54545454545455,0,0,"(70,75]","(40,45]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,106.436,93.5712,105.105,103.5983640625,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-01-30
"26",0.512486,0.0439453,0.170199,0.107014570563319,0,7.220302,5.709844,5.7297796,0.183844,0.106281,0.145424,0.137777916247906,199,0.183844,0.145424,0.147175231155779,4.4468085106383,4.54545454545455,0,0,"(70,75]","(40,45]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.996,104.549,105.732,105.824487152778,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-01-31
"27",2.0189827037037,0,0.437421574074074,0.0935487289198317,0.185185185185185,4.45592,4.348766625,4.348766625,11.4211,0.104605,0.145424,0.157779422338569,191,11.4211,0.145424,0.208163879581152,4.4468085106383,4.54545454545455,0,0,"(75,80]","(40,45]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.601,104.419,105.757,105.820928356481,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-01
"28",2.16629,0.0439453,0.164428,0.10890509582364,0,4.45592,4.348766625,4.348766625,0.178311,0.0269828,0.1431705,0.135993373784722,192,0.178311,0.1431705,0.144787385416667,4.4468085106383,4.54545454545455,0,0,"(70,75]","(35,40]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.796,104.152,105.527,105.66396099537,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-02
"29",0.662103,0.0621481,0.164428,0.112218247860012,0,4.45592,4.348766625,4.348766625,0.270863,0.108933,0.146571,0.140995191588785,214,0.270863,0.146571,0.149729331775701,4.4468085106383,4.54545454545455,0,0,"(70,75]","(40,45]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.126,104.339,105.766,105.759611805556,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-03
"30",4.48909,0.0621481,0.164428,0.114422435263351,0,4.45592,4.348766625,4.348766625,0.308238,0.116336,0.154162,0.146671632520325,205,0.308238,0.154162,0.156986346341463,4.4468085106383,4.54545454545455,0,0,"(70,75]","(45,50]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.578,105.143,106.182,106.202463425926,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-04
"31",7.21426,0.0439453,0.164428,0.110160768825934,1,7.21426,7.21426,7.21426,0.250239,0.113258,0.153503,0.145699703891709,197,0.250239,0.153503,0.156021005076142,4.4468085106383,4.54545454545455,0,0,"(70,75]","(40,45]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.154,104.996,106.1205,106.236562962963,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-05
"32",0.175781,0.0621481,0.164428,0.115424679647362,0,4.45592,4.348766625,4.348766625,0.336287,0.120319,0.163399,0.155132459412781,193,0.336287,0.163399,0.167786445595855,4.4468085106383,4.54545454545455,0,0,"(65,70]","(45,50]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.534,104.609,105.9705,105.996406828704,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-06
"33",0.448156,0.0621481,0.175781,0.119260938580731,0,4.45592,4.348766625,4.348766625,0.275639,0.122262,0.168319,0.156071149068323,161,0.275639,0.168319,0.168802142857143,4.4468085106383,4.54545454545455,0,0,"(65,70]","(55,60]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.119,103.77,105.193,105.224745833333,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-07
"34",0.412244,0.0621481,0.181191,0.129815117537143,0,4.45592,4.348766625,4.348766625,0.323361,0.119336,0.183031,0.171474715210356,206,0.323361,0.183031,0.185033412621359,4.4468085106383,4.54545454545455,0,0,"(70,75]","(55,60]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.495,103.667,105.923,105.950869675926,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-08
"35",0.647355,0,0.186444,0.130371811107588,0,4.45592,4.348766625,4.348766625,0.286556,0.126349,0.189616,0.175612004950495,202,0.286556,0.189616,0.18896896039604,4.4468085106383,4.54545454545455,0,0,"(60,65]","(50,55]","(60,65]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.789,103.044,106.183,106.147983101852,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-09
"37",1.56546,0,0.186444,0.13124480450295,2,1.11347,0.6848565,0.6848565,0.22223,0.126258,0.1814805,0.170580376602564,208,0.22223,0.1814805,0.180979581730769,4.4468085106383,4.54545454545455,0,0,"(65,70]","(40,45]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.437,103.393,105.9115,105.893165162037,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-11
"38",1.0212,0,0.191553,0.133034519867125,0,4.45592,4.348766625,4.348766625,0.235877,0.133601,0.1873245,0.174957038135593,118,0.235877,0.1873245,0.187519033898305,4.4468085106383,4.54545454545455,0,0,"(70,75]","(40,45]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.056,92.3724,105.0585,100.654199367237,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-12
"39",0.824487,0,0.493285,0.065572620893957,0,4.45592,4.348766625,4.348766625,0.231244,0.0982152,0.140884,0.134359564825046,181,0.231244,0.140884,0.143229082872928,4.4468085106383,4.54545454545455,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.97,94.0498,106.316,105.876928978128,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-13
"40",3.98863,0,2.67273,0.0688001649428255,0,4.45592,4.348766625,4.348766625,0.227391,0.0911174,0.141723,0.133828692156863,170,0.227391,0.141723,0.1440147,4.4468085106383,4.54545454545455,0,0,"(75,80]","(45,50]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.595,105.651,106.6155,106.737178935185,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-14
"41",1.91048,0,1.0775785,0.0657728086162074,0,4.45592,4.348766625,4.348766625,0.280523,0.0982901,0.140688,0.133989646060606,165,0.280523,0.140688,0.144888096969697,4.4468085106383,4.54545454545455,0,0,"(75,80]","(45,50]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.379,105.583,106.689,106.757816782407,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-15
"42",0.610508,0,0.201383,0.0642753269084906,0,4.45592,4.348766625,4.348766625,0.242642,0.0917817,0.146383,0.137602249444444,180,0.242642,0.146383,0.149165155555556,4.4468085106383,4.54545454545455,0,0,"(75,80]","(40,45]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.268,103.158,106.591,106.630657523148,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-16
"43",0.445996,0,0.445996,0.0619554585889008,0,4.45592,4.348766625,4.348766625,0.226741,0.0991851,0.145056,0.137059489194139,182,0.226741,0.145056,0.147868516483516,4.4468085106383,4.54545454545455,0,0,"(75,80]","(45,50]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.406,105.473,106.6735,106.638475810185,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-17
"44",1.69802,0,0.439453,0.0664825484242729,0,4.45592,4.348766625,4.348766625,0.29286,0.104235,0.1421395,0.135477856435644,202,0.29286,0.1421395,0.145244321782178,4.4468085106383,4.54545454545455,0,0,"(70,75]","(50,55]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.055,105.896,106.775,106.779567476852,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-18
"45",0.158447,0.0439453,0.158447,0.068453865992116,0,4.45592,4.348766625,4.348766625,0.184034,0.105359,0.141233,0.133117142076503,183,0.184034,0.141233,0.142867661202186,4.4468085106383,4.54545454545455,0,0,"(65,70]","(50,55]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.378,105.688,106.552,106.601513888889,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-19
"46",1.3743,0,0.489354,0.0682905717919393,0,4.45592,4.348766625,4.348766625,0.302377,0.101224,0.144815,0.135817103603604,185,0.302377,0.144815,0.147657827027027,4.4468085106383,4.54545454545455,0,0,"(65,70]","(45,50]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.158,105.694,106.63,106.536420023148,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-20
"47",1.29546,0,0.485392,0.0709100341687946,0,4.45592,4.348766625,4.348766625,0.280418,0.107452,0.146224,0.136151399812734,178,0.280418,0.146224,0.149550483146067,4.4468085106383,4.54545454545455,0,0,"(70,75]","(50,55]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.443,105.701,106.529,106.697895833333,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-21
"48",2.05606,0,0.351562,0.0666057989955561,0,4.45592,4.348766625,4.348766625,0.234106,0.104939,0.143063,0.134719570409982,187,0.234106,0.143063,0.145236844919786,4.4468085106383,4.54545454545455,0,0,"(75,80]","(40,45]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.958,105.218,106.293,106.339687152778,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-22
"49",1.33871,0,0.439453,0.0649421152783086,0,4.45592,4.348766625,4.348766625,0.230477,0.106886,0.146806,0.136779652252252,185,0.230477,0.146806,0.148629875675676,4.4468085106383,4.54545454545455,0,0,"(65,70]","(40,45]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.289,105.386,106.2565,106.309960532407,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-23
"50",1.04642,0,0.428326,0.0761543147771064,0,4.45592,4.348766625,4.348766625,0.240271,0.107384,0.1405575,0.133874597069597,182,0.240271,0.1405575,0.142697450549451,4.4468085106383,4.54545454545455,0,0,"(60,65]","(40,45]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.064,103.866,105.816,105.775373032407,0,0,23,1,0,0,0,0,0,0,0,0,0,0,2015-02-24
"51",5.03015,0,0.460902,0.100570949956049,1,5.03015,5.03015,5.03015,0.20523,0.0970651,0.144426,0.136025375483078,128,0.20523,0.144426,0.1458072109375,4.4468085106383,4.54545454545455,0,0,"(70,75]","(35,40]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.773,91.7962,105.048,102.05062630787,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-25
"52",4.93833,0,0.832645,0.0920105129852801,0,4.45592,4.348766625,4.348766625,0.27926,0.106834,0.1483995,0.138435699404762,224,0.27926,0.1483995,0.150089821428571,4.4468085106383,4.54545454545455,0,0,"(70,75]","(35,40]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.947,103.85,106.197,106.230440856481,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-26
"53",0.435036,0.0439453,0.430574,0.0913550305496743,0,4.45592,4.348766625,4.348766625,0.229949,0.0300798,0.150488,0.138422469207773,223,0.229949,0.150488,0.150598721973094,4.4468085106383,4.54545454545455,0,0,"(70,75]","(40,45]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.176,105.359,106.416,106.477925462963,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-27
"54",4.09376,0.0439453,0.473305,0.0968126457181863,0,4.45592,4.348766625,4.348766625,0.265626,0.107931,0.1547815,0.14143011601682,218,0.265626,0.1547815,0.154622637614679,4.4468085106383,4.54545454545455,0,0,"(70,75]","(50,55]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.727,105.168,106.249,106.200646412037,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-02-28
"55",1.48992134482759,0,0.36369,0.0905480071131637,0.0689655172413793,8.46396,8.46396,8.46396,0.287281,0.10635,0.1499795,0.138111016819572,218,0.287281,0.1499795,0.150929110091743,4.4468085106383,4.54545454545455,0,0,"(70,75]","(45,50]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.607,105.184,106.104,106.191741782407,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-01
"56",9.0443,0.0439453,0.181191,0.105206155656097,1,9.0443,9.0443,9.0443,0.227065,0.110693,0.145626,0.137352972348485,220,0.227065,0.145626,0.148196890909091,4.4468085106383,4.54545454545455,0,0,"(70,75]","(35,40]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.532,103.735,105.742,105.897891898148,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-02
"57",7.88362,0,0.452445,0.102577044921045,1,7.88362,7.88362,7.88362,0.319764,0.11254,0.147329,0.138433782874618,218,0.319764,0.147329,0.152171266055046,4.4468085106383,4.54545454545455,0,0,"(65,70]","(40,45]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.578,102.253,105.873,105.969582986111,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-03
"58",1.151,0.0439453,0.456693,0.0937099947847181,0,8.46396,8.46396,8.46396,0.272345,0.109338,0.1481995,0.138893789039039,222,0.272345,0.1481995,0.150306166666667,4.4468085106383,4.54545454545455,0,0,"(70,75]","(40,45]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,107.855,104.575,105.792,105.940637731481,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-04
"59",0.487377,0.0439453,0.465073,0.0946926288513709,0,8.46396,8.46396,8.46396,0.243979,0.110809,0.147682,0.1387696786754,229,0.243979,0.147682,0.148836908296943,4.4468085106383,4.54545454545455,0,0,"(70,75]","(35,40]","(50,55]","(50,55]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.254,104.936,105.975,106.145135532407,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-05
"60",0.483398,0.0439453,0.158447,0.0961092838984599,0,8.46396,8.46396,8.46396,0.176935,0.109623,0.146118,0.136926529521674,223,0.176935,0.146118,0.148211932735426,4.4468085106383,4.54545454545455,0,0,"(70,75]","(40,45]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.169,104.565,105.8465,105.99532349537,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-06
"61",1.48896,0.0439453,0.65477,0.09323627678701,0,8.46396,8.46396,8.46396,0.293404,0.0445887,0.149259,0.137263125825472,212,0.293404,0.149259,0.151376490566038,4.4468085106383,4.54545454545455,0,0,"(75,80]","(40,45]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.281,104.243,106.097,106.189397569444,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-07
"62",0.481397,0.0439453,0.43725,0.0939404348035836,0,8.46396,8.46396,8.46396,0.298543,0.104605,0.146609,0.135986953478964,206,0.298543,0.146609,0.148707291262136,4.4468085106383,4.54545454545455,0,0,"(80,85]","(40,45]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.198,104.596,106.082,106.212712731481,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-08
"63",0.497184,0.0439453,0.469208,0.0925911693314714,0,8.46396,8.46396,8.46396,0.30892,0.0991851,0.1433115,0.132508795173267,202,0.30892,0.1433115,0.145907237623762,4.4468085106383,4.54545454545455,0,0,"(75,80]","(40,45]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.103,104.83,106.214,106.287769675926,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-09
"64",0.510598,0.0439453,0.466921,0.0908197586494196,0,8.46396,8.46396,8.46396,0.273406,0.100933,0.144293,0.134017909017713,207,0.273406,0.144293,0.147524077294686,4.4468085106383,4.54545454545455,0,0,"(75,80]","(45,50]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.06,105.258,106.411,106.567212384259,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-10
"65",0.897389,0.0439453,0.574918,0.0871791299341164,0,8.46396,8.46396,8.46396,0.259014,0.102328,0.148716,0.136939305810398,218,0.259014,0.148716,0.149996298165138,4.4468085106383,4.54545454545455,0,0,"(70,75]","(45,50]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.005,105.115,106.5365,106.530594791667,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-11
"66",2.3291,0.0439453,0.757327,0.0913620905353695,0,8.46396,8.46396,8.46396,0.256471,0.102902,0.147739,0.136738618137255,170,0.256471,0.147739,0.149804964705882,4.4468085106383,4.54545454545455,0,0,"(70,75]","(50,55]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.474,105.663,106.571,106.652807660771,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-12
"67",0.545347,0.0439453,0.158447,0.094814076085272,0,8.46396,8.46396,8.46396,0.246077,0.114807,0.153503,0.140794075757576,55,0.246077,0.153503,0.155733618181818,4.4468085106383,4.54545454545455,0,0,"(75,80]","(45,50]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.474,105.255,106.5305,106.581672916667,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-13
"68",0.481397,0.0439453,0.298052,0.092096956056954,0,8.46396,8.46396,8.46396,0.258575,0.101533,0.150353,0.137326499217527,213,0.258575,0.150353,0.151446845070423,4.4468085106383,4.54545454545455,0,0,"(80,85]","(45,50]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.897,105.397,106.8535,106.847063773148,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-14
"69",3.80121,0,0.443826,0.0925367565413883,0,8.46396,8.46396,8.46396,0.250854,0.104235,0.1515285,0.138551294047619,210,0.250854,0.1515285,0.153521795238095,4.4468085106383,4.54545454545455,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.849,105.759,106.987,107.18091875,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-15
"70",0.504893,0.0439453,0.201383,0.100089805501183,0,8.46396,8.46396,8.46396,0.323359,0.0988132,0.1500515,0.134735031786942,194,0.323359,0.1500515,0.152375711340206,4.4468085106383,4.54545454545455,0,0,"(85,90]","(60,65]","(70,75]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.405,105.18,107.138,107.11915787037,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-16
"71",0.460902,0,0.170199,0.0936139772086907,0,8.46396,8.46396,8.46396,0.261069,0.0944506,0.1450865,0.131939238273196,194,0.261069,0.1450865,0.146936340206186,4.4468085106383,4.54545454545455,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,108.594,105.619,106.571,106.692540625,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-03-17
